"Objective_function","Main_RecrDev_1994","Main_RecrDev_1995","Main_RecrDev_1996","Main_RecrDev_1997","Main_RecrDev_1998","Main_RecrDev_1999","Main_RecrDev_2000","Main_RecrDev_2001","Main_RecrDev_2002","Main_RecrDev_2003","Main_RecrDev_2004","Main_RecrDev_2005","Main_RecrDev_2006","Main_RecrDev_2007","Main_RecrDev_2008","Main_RecrDev_2009","Main_RecrDev_2010","Main_RecrDev_2011","Main_RecrDev_2012"
310.095,-0.0874022,-0.107448,-0.163584,-0.0817519,-0.195644,0.398959,0.283833,0.232083,0.0507745,-0.0165789,-0.176553,-0.0746525,0.385392,-0.357724,-0.205498,-0.3224,0.206408,0.223038,0.00874746
309.101,-0.0939457,-0.10515,-0.14821,-0.104967,-0.194613,0.406059,0.300413,0.233806,0.0447952,-0.0143003,-0.167638,-0.0710962,0.37541,-0.362562,-0.207451,-0.329925,0.194947,0.231982,0.0124469
310.042,-0.0968269,-0.0983029,-0.136973,-0.0989827,-0.204613,0.39593,0.293193,0.234699,0.0592294,-0.00492503,-0.171058,-0.0774409,0.362911,-0.372655,-0.204995,-0.314419,0.200367,0.223653,0.0112097
311.779,-0.100119,-0.0990108,-0.137645,-0.0959578,-0.216496,0.388667,0.284838,0.228771,0.0591075,-0.00364189,-0.166844,-0.067996,0.374424,-0.375976,-0.201255,-0.297583,0.210624,0.215452,0.000640886
309.4,-0.0765955,-0.0941667,-0.150641,-0.0925362,-0.205415,0.392309,0.277804,0.224711,0.0542713,-0.000206792,-0.182419,-0.059995,0.373587,-0.363024,-0.183215,-0.296781,0.181959,0.205956,-0.00560052
305.58,-0.0883141,-0.110852,-0.141867,-0.0818783,-0.197923,0.381326,0.281754,0.232045,0.0366583,-0.00907618,-0.170303,-0.0645594,0.378042,-0.338832,-0.1861,-0.293685,0.186672,0.208869,-0.0219765
307.553,-0.0789332,-0.110835,-0.156447,-0.0887767,-0.194511,0.376632,0.306609,0.249511,0.0403741,-0.0114944,-0.169333,-0.0620589,0.380309,-0.352951,-0.191506,-0.314184,0.193135,0.188429,-0.00396947
309.511,-0.0930287,-0.131943,-0.159034,-0.0894124,-0.18736,0.373625,0.3075,0.275144,0.054903,-0.00954076,-0.192193,-0.0646317,0.374757,-0.344083,-0.175503,-0.292704,0.17108,0.179229,0.0031954
308.984,-0.0864943,-0.123259,-0.163112,-0.0867363,-0.21433,0.366546,0.312109,0.267027,0.0634511,-0.00933731,-0.190165,-0.0659932,0.370758,-0.344867,-0.161318,-0.286365,0.165726,0.170217,0.0161422
307.729,-0.0793952,-0.126929,-0.151092,-0.0711636,-0.217849,0.391036,0.302574,0.262864,0.06989,-0.024883,-0.200216,-0.068398,0.360057,-0.349054,-0.16384,-0.282046,0.171765,0.157512,0.0191677
305.988,-0.079863,-0.135317,-0.167991,-0.0659003,-0.200716,0.378622,0.294068,0.254776,0.0762576,-0.0141466,-0.19676,-0.0611986,0.348749,-0.33752,-0.148509,-0.29957,0.1741,0.147234,0.0336855
304.751,-0.078019,-0.139076,-0.189481,-0.0568916,-0.193462,0.368173,0.308401,0.25841,0.0942857,-0.0153529,-0.194964,-0.0620783,0.357232,-0.330393,-0.143934,-0.334378,0.177311,0.146899,0.0273177
306.158,-0.084843,-0.136506,-0.193723,-0.0706856,-0.200015,0.375961,0.311903,0.250635,0.102301,-0.00917009,-0.184694,-0.0673527,0.348181,-0.330437,-0.139835,-0.328833,0.178444,0.147158,0.0315099
307.841,-0.074343,-0.125341,-0.171747,-0.0749982,-0.215892,0.378991,0.313558,0.246946,0.109178,-0.0196996,-0.186179,-0.0672972,0.341483,-0.342004,-0.168419,-0.315199,0.181834,0.145538,0.0435925
311.212,-0.0496456,-0.0987944,-0.186336,-0.109351,-0.193887,0.384094,0.314568,0.242184,0.103763,-0.0227031,-0.20084,-0.0579997,0.340508,-0.341394,-0.168919,-0.325103,0.2014,0.154372,0.0140824
310.355,-0.0451627,-0.125129,-0.180469,-0.0820831,-0.200763,0.386597,0.304547,0.247256,0.0946382,-0.0181584,-0.199983,-0.0649721,0.341861,-0.330794,-0.176203,-0.330536,0.206479,0.141778,0.0310964
309.5,-0.0745291,-0.123022,-0.140324,-0.0841484,-0.203298,0.399738,0.287816,0.238917,0.0763554,-0.0368398,-0.19254,-0.0687386,0.349725,-0.326234,-0.175385,-0.347603,0.226232,0.121446,0.0724307
310.182,-0.0612122,-0.13875,-0.125224,-0.0796006,-0.189778,0.38531,0.282882,0.242516,0.0802912,-0.0203581,-0.188473,-0.0632856,0.351474,-0.344075,-0.175817,-0.345575,0.22564,0.0921067,0.0719299
313.047,-0.0227263,-0.182367,-0.111224,-0.0489762,-0.180762,0.359772,0.290925,0.229414,0.0873075,-0.00613205,-0.182071,-0.0541417,0.340227,-0.366623,-0.142794,-0.334461,0.210528,0.077237,0.0368668
312.877,-0.0176901,-0.17808,-0.101136,-0.0329363,-0.167373,0.346665,0.299119,0.235238,0.0743478,3.36046e-05,-0.185097,-0.0570459,0.34306,-0.377138,-0.140906,-0.334549,0.220674,0.0517123,0.0211001
311.856,0.0167711,-0.150011,-0.12538,-0.0273037,-0.160536,0.342722,0.297849,0.221647,0.0601393,-0.00292661,-0.196947,-0.0667998,0.341549,-0.362661,-0.12303,-0.331778,0.235091,0.0357507,-0.00414472
310.572,0.0556146,-0.105094,-0.155491,-0.0142821,-0.176984,0.337022,0.299147,0.219163,0.054848,0.00976166,-0.202147,-0.0767023,0.338015,-0.370141,-0.135092,-0.319781,0.220704,0.0397627,-0.018325
312.832,0.072777,-0.0806251,-0.178451,0.000845933,-0.169144,0.317225,0.294823,0.208025,0.0501238,0.0119436,-0.194294,-0.0743829,0.335214,-0.352627,-0.141506,-0.338533,0.217592,0.037338,-0.0163435
312.481,0.0715778,-0.09297,-0.162341,-0.00540052,-0.175046,0.316076,0.289677,0.205538,0.0515446,0.0149169,-0.191211,-0.0716337,0.336018,-0.350746,-0.122963,-0.346982,0.215708,0.033344,-0.0151061
308.196,0.0650427,-0.12681,-0.169511,0.00162291,-0.179269,0.303411,0.297453,0.215202,0.0526509,0.0198047,-0.172625,-0.068944,0.312288,-0.375323,-0.122628,-0.333597,0.233557,0.0660521,-0.018377
311.423,0.0831367,-0.155465,-0.171708,0.00503118,-0.178549,0.305429,0.297038,0.209047,0.0479025,0.0322524,-0.172778,-0.0795132,0.325442,-0.394967,-0.0987407,-0.341622,0.233745,0.0679501,-0.0136308
307.493,0.0667689,-0.155501,-0.156347,0.0111568,-0.188526,0.301934,0.294043,0.204334,0.0372908,0.00359433,-0.162276,-0.0705265,0.349691,-0.363808,-0.0818263,-0.361982,0.23963,0.0478112,-0.0154618
309.126,0.0749616,-0.143592,-0.148394,0.00832073,-0.194924,0.291382,0.288814,0.200209,0.0521578,0.00918723,-0.149762,-0.0756261,0.340534,-0.377508,-0.115929,-0.333132,0.233855,0.0554801,-0.0160339
308.875,0.0949546,-0.163082,-0.116905,0.0139695,-0.203287,0.277236,0.285174,0.183835,0.0525613,0.0133749,-0.14375,-0.0705896,0.320527,-0.368458,-0.113567,-0.329294,0.227267,0.0461501,-0.00611735
307.27,0.0902944,-0.157129,-0.123171,0.0162994,-0.222538,0.281246,0.278098,0.174991,0.0514597,0.0244918,-0.153547,-0.0656582,0.327568,-0.365832,-0.113532,-0.326412,0.232115,0.0557663,-0.00451106
304.438,0.0750132,-0.154911,-0.102593,-0.0133598,-0.242614,0.270716,0.289892,0.197744,0.0450099,0.0371273,-0.147963,-0.0640129,0.314692,-0.368442,-0.123528,-0.322238,0.22075,0.0671388,0.0215801
304.427,0.0619113,-0.182913,-0.0964287,-0.0263307,-0.23657,0.27192,0.302001,0.202801,0.0433635,0.0487751,-0.14622,-0.052317,0.313523,-0.372809,-0.135547,-0.313061,0.236356,0.0639455,0.0176004
306.343,0.0637511,-0.178496,-0.0899085,-0.0265951,-0.229806,0.274546,0.301767,0.215141,0.0312614,0.0483731,-0.134995,-0.0512549,0.306236,-0.386892,-0.13347,-0.305295,0.229746,0.0470034,0.0188886
307.141,0.0219701,-0.162865,-0.0987304,-0.00345962,-0.218529,0.269298,0.297372,0.220339,0.0329107,0.0387496,-0.129437,-0.0518994,0.322873,-0.380242,-0.122748,-0.313735,0.211394,0.0653621,0.00137762
308.732,0.0134387,-0.155796,-0.103903,0.0148238,-0.214936,0.271607,0.303188,0.219951,0.0302382,0.0327636,-0.134732,-0.0498441,0.325392,-0.376936,-0.131961,-0.310336,0.198935,0.0683891,-0.000281903
307.769,0.0187984,-0.156151,-0.0984328,0.0212798,-0.225385,0.268971,0.298759,0.217574,0.0263099,0.0330911,-0.141361,-0.0508467,0.33645,-0.379818,-0.134962,-0.308382,0.204598,0.0742683,-0.00476091
307.327,0.00751819,-0.152732,-0.0949238,0.0240711,-0.213607,0.267607,0.303188,0.207439,0.0264676,0.0374466,-0.150023,-0.0411415,0.324055,-0.369401,-0.112522,-0.323557,0.203579,0.0552778,0.00125617
306.761,0.00334611,-0.157645,-0.102748,0.00895373,-0.203707,0.269445,0.312942,0.204786,0.0426509,0.040287,-0.152284,-0.0413858,0.324774,-0.375449,-0.12132,-0.336658,0.213566,0.0624011,0.00804549
307.214,4.88522e-05,-0.158257,-0.11492,0.0142961,-0.181,0.272733,0.304473,0.200357,0.0442921,0.0391176,-0.155475,-0.0536347,0.324581,-0.377908,-0.117331,-0.331771,0.222269,0.056096,0.0120338
310.199,0.0174731,-0.14794,-0.121516,-0.0131603,-0.170566,0.270761,0.296844,0.193354,0.0605048,0.0306467,-0.173357,-0.0468988,0.320266,-0.377507,-0.121962,-0.314401,0.21657,0.0348226,0.0460653
311.619,0.0285943,-0.131258,-0.134064,-0.00351529,-0.168923,0.264555,0.292662,0.192179,0.0620173,0.0379061,-0.175061,-0.0463802,0.316681,-0.374874,-0.12751,-0.319948,0.212574,0.030171,0.0441929
305.704,0.0334828,-0.129012,-0.155636,-0.0394356,-0.163219,0.268887,0.301727,0.197305,0.0501123,0.0343896,-0.158709,-0.0396857,0.314542,-0.382316,-0.146308,-0.305882,0.215143,0.0393306,0.0652861
305.484,0.0291371,-0.151124,-0.160667,-0.0276509,-0.174008,0.27561,0.297212,0.184254,0.0537756,0.0279557,-0.165537,-0.0456908,0.322859,-0.376758,-0.15882,-0.301636,0.229374,0.0532957,0.0884194
305.298,0.0270008,-0.157753,-0.166764,-0.0424834,-0.179256,0.296342,0.296339,0.189532,0.0604484,0.0287919,-0.163943,-0.0419727,0.337887,-0.402082,-0.152957,-0.287471,0.209183,0.0622188,0.086939
305.972,0.0382842,-0.141273,-0.166646,-0.0602835,-0.176695,0.290039,0.294387,0.201498,0.0619198,0.0155845,-0.167503,-0.0475712,0.328168,-0.396653,-0.149814,-0.304803,0.211554,0.0723411,0.0974661
303.664,0.0627267,-0.14852,-0.174625,-0.0691352,-0.182775,0.292168,0.303406,0.204921,0.0643019,0.0193559,-0.183524,-0.0522665,0.32948,-0.385051,-0.136925,-0.30298,0.221156,0.0623229,0.0759629
306.551,0.0886967,-0.143022,-0.175024,-0.081819,-0.198524,0.299523,0.312359,0.198925,0.0495645,0.0292677,-0.182226,-0.0434553,0.344131,-0.380311,-0.163315,-0.310928,0.204954,0.048844,0.102358
307.517,0.089819,-0.140375,-0.173832,-0.0732743,-0.208643,0.305632,0.295341,0.195812,0.0355563,0.0251497,-0.173953,-0.0318463,0.342502,-0.376446,-0.183315,-0.30419,0.210024,0.05304,0.112999
309.341,0.0864469,-0.158904,-0.168427,-0.0534912,-0.194806,0.312553,0.295202,0.189843,0.0276391,0.0145493,-0.176776,-0.0399059,0.347984,-0.364574,-0.204981,-0.299581,0.214032,0.0651505,0.108045
306.841,0.072187,-0.150999,-0.182875,-0.0537592,-0.200488,0.314316,0.299734,0.190754,0.0367058,0.0194795,-0.182586,-0.0242174,0.350171,-0.371548,-0.215889,-0.292858,0.212555,0.0689628,0.110356
304.068,0.0859847,-0.155364,-0.21181,-0.0554954,-0.194245,0.31387,0.311929,0.206327,0.0469594,0.00775353,-0.186944,-0.0324207,0.355936,-0.375269,-0.186088,-0.33267,0.212574,0.0734146,0.115556
307.045,0.0864411,-0.153759,-0.205676,-0.0567301,-0.180763,0.314325,0.30818,0.196178,0.0414116,0.00534528,-0.178195,-0.0273848,0.360195,-0.371158,-0.196705,-0.339268,0.213973,0.0701091,0.11348
307.366,0.0709336,-0.158856,-0.218196,-0.0452236,-0.190931,0.308274,0.289549,0.203189,0.0520227,-0.0101953,-0.17913,-0.0329732,0.360948,-0.35586,-0.181998,-0.335335,0.219662,0.0758041,0.128314
305.635,0.0729935,-0.188416,-0.21369,-0.0576094,-0.172424,0.314854,0.29866,0.226006,0.0471993,-0.00779638,-0.175109,-0.0380229,0.370411,-0.361589,-0.184295,-0.348114,0.230905,0.0681321,0.117905
309.161,0.0597464,-0.187687,-0.21012,-0.0566282,-0.170695,0.324457,0.307836,0.216222,0.0442032,-0.00576986,-0.173431,-0.0308923,0.371208,-0.362088,-0.195653,-0.342472,0.229366,0.0565585,0.12584
310.783,0.0673431,-0.194443,-0.188448,-0.0674791,-0.175128,0.305052,0.302793,0.220682,0.0436896,0.00949823,-0.171232,-0.0309899,0.373987,-0.354532,-0.187333,-0.354724,0.223051,0.0627963,0.115418
309.706,0.0256066,-0.187964,-0.188797,-0.0558885,-0.185278,0.321198,0.306655,0.229704,0.0375266,0.0120932,-0.153162,-0.0427111,0.379285,-0.363723,-0.200486,-0.34282,0.22561,0.0616787,0.121473
310.711,0.012982,-0.208657,-0.18848,-0.0774585,-0.188433,0.311072,0.320206,0.228614,0.0523032,-0.00162387,-0.13872,-0.0442631,0.383094,-0.376219,-0.203114,-0.312984,0.240688,0.0617306,0.129261
308.308,0.0169434,-0.195725,-0.224065,-0.061038,-0.192332,0.310334,0.330515,0.218228,0.037776,-0.00338948,-0.136627,-0.0470422,0.390005,-0.38002,-0.196756,-0.302025,0.228703,0.070999,0.135517
305.743,0.00887215,-0.189918,-0.214959,-0.0606517,-0.184261,0.305592,0.341997,0.211257,0.0298187,-0.0159932,-0.144468,-0.044485,0.398264,-0.374717,-0.190248,-0.305154,0.223416,0.0672626,0.138377
307.511,0.015021,-0.185792,-0.201728,-0.058434,-0.223673,0.300405,0.341801,0.216579,0.049391,-0.0101523,-0.145386,-0.0422772,0.394369,-0.36382,-0.186694,-0.304032,0.206276,0.043477,0.15467
305.099,0.00873269,-0.159736,-0.199655,-0.049917,-0.228882,0.299054,0.32939,0.214958,0.0469505,-0.0156193,-0.150619,-0.0414013,0.386632,-0.356591,-0.192826,-0.281815,0.219252,0.0316497,0.140444
305.582,-0.0069226,-0.149899,-0.200394,-0.0464779,-0.218878,0.296854,0.320682,0.206949,0.0509269,-0.0119816,-0.16127,-0.045948,0.393042,-0.344209,-0.205594,-0.280302,0.218288,0.0341731,0.150961
307.582,0.0121047,-0.121707,-0.196037,-0.049404,-0.226759,0.291351,0.314121,0.206327,0.0539795,-0.0192589,-0.175105,-0.0583641,0.382686,-0.343851,-0.175076,-0.298768,0.219734,0.0235515,0.160474
307.601,0.00839061,-0.118536,-0.201948,-0.0449488,-0.238712,0.294382,0.319253,0.20452,0.0740468,-0.0385644,-0.159396,-0.0656213,0.393043,-0.349419,-0.176591,-0.30565,0.22782,0.0244734,0.153458
308.744,0.0236271,-0.122073,-0.204102,-0.0376683,-0.2248,0.270431,0.30771,0.207428,0.0662807,-0.0415064,-0.152941,-0.0613553,0.402133,-0.357821,-0.168336,-0.314417,0.233866,0.0277207,0.145823
309.53,0.00356611,-0.115197,-0.21,-0.0394165,-0.243993,0.273635,0.326465,0.237461,0.0678764,-0.0394539,-0.146245,-0.0709751,0.387896,-0.36598,-0.169676,-0.306358,0.245422,0.0148001,0.150172
317.362,-0.00112391,-0.0842994,-0.202749,-0.0615086,-0.2457,0.278406,0.317617,0.250683,0.0581235,-0.0375964,-0.134373,-0.0571148,0.428525,-0.388757,-0.152399,-0.344016,0.255054,-0.0250841,0.146313
317.746,0.000977318,-0.0894987,-0.213902,-0.0570303,-0.269251,0.286832,0.321066,0.269767,0.0624854,-0.0438383,-0.13764,-0.0767954,0.433878,-0.384886,-0.161629,-0.340394,0.267788,-0.0300248,0.162098
316.592,-0.00146396,-0.0858869,-0.204602,-0.0473995,-0.26279,0.286122,0.314832,0.251027,0.0536876,-0.0473041,-0.146824,-0.0866383,0.434343,-0.385085,-0.161609,-0.343267,0.273828,-0.0251735,0.184203
315.021,-0.0111429,-0.0934742,-0.198126,-0.0346788,-0.255768,0.286712,0.310692,0.24201,0.0460562,-0.0403789,-0.15404,-0.0933235,0.425026,-0.374981,-0.171361,-0.350536,0.274023,-0.0261339,0.219424
317.065,-0.0131628,-0.0830331,-0.20885,-0.0396698,-0.250966,0.289116,0.310887,0.230781,0.0413507,-0.0384346,-0.14559,-0.0914356,0.422394,-0.376049,-0.165557,-0.372393,0.279042,-0.0140242,0.225595
316.333,-0.0151476,-0.0893872,-0.227628,-0.0589049,-0.246083,0.304124,0.31585,0.224226,0.0634494,-0.0251591,-0.146813,-0.0784763,0.420675,-0.364104,-0.170542,-0.4022,0.289895,0.00348754,0.202739
311.483,0.00397478,-0.0805926,-0.197894,-0.0497329,-0.239363,0.308987,0.29897,0.224706,0.045858,-0.0401802,-0.157381,-0.0865104,0.40149,-0.375164,-0.166966,-0.394775,0.287135,-0.0159895,0.233428
314.502,0.0185364,-0.0752989,-0.203581,-0.0449089,-0.252639,0.317705,0.300674,0.225025,0.0363616,-0.0236576,-0.153349,-0.0894207,0.399095,-0.392531,-0.155426,-0.393023,0.274925,-0.010804,0.222318
314.476,0.000924722,-0.0767143,-0.207669,-0.0327443,-0.236067,0.306062,0.290377,0.226249,0.0422012,-0.0318135,-0.149932,-0.0890484,0.421399,-0.392434,-0.154681,-0.377924,0.254728,0.0045661,0.20252
309.623,0.015348,-0.0771905,-0.23984,-0.0115711,-0.245189,0.284935,0.291433,0.215351,0.0447123,-0.0330992,-0.167411,-0.0849171,0.415388,-0.390182,-0.171276,-0.362334,0.253994,0.0498791,0.211969
310.761,0.0226086,-0.0514099,-0.24478,-0.0236283,-0.265263,0.291529,0.27507,0.22589,0.0417724,-0.0272782,-0.176691,-0.0813327,0.413622,-0.387731,-0.175167,-0.349455,0.261217,0.0489933,0.202036
316.581,0.0321411,-0.0557516,-0.229198,-0.0117238,-0.244494,0.28172,0.27774,0.210435,0.0383245,-0.0439724,-0.182469,-0.0790648,0.414611,-0.391425,-0.19276,-0.361348,0.276109,0.0546106,0.206515
313.76,0.0219247,-0.0777193,-0.217405,-0.0208137,-0.256479,0.287002,0.293523,0.200429,0.0551688,-0.0454669,-0.189458,-0.074554,0.401949,-0.379041,-0.205748,-0.359512,0.299224,0.059138,0.207839
313.876,0.0152625,-0.0894836,-0.212862,-0.0159188,-0.263866,0.299548,0.300363,0.198269,0.0469355,-0.0545608,-0.175547,-0.0812017,0.404027,-0.379878,-0.213843,-0.333071,0.303282,0.045666,0.206879
314.498,0.0144881,-0.0954698,-0.204217,-0.0159422,-0.27129,0.299792,0.294304,0.202699,0.0477134,-0.0402091,-0.171997,-0.0769613,0.405665,-0.366293,-0.225936,-0.34191,0.307936,0.0417815,0.195847
312.116,-0.000789665,-0.0918565,-0.219758,0.00163017,-0.276334,0.320424,0.285086,0.198069,0.0535947,-0.0211496,-0.175273,-0.0665538,0.388821,-0.356976,-0.244224,-0.349976,0.321326,0.0658854,0.168052
317.853,0.0184496,-0.102977,-0.224419,-0.00599944,-0.277782,0.325501,0.296814,0.208151,0.0544947,-0.00963096,-0.185767,-0.0758589,0.382413,-0.378317,-0.239973,-0.345,0.308553,0.0861733,0.165174
316.526,0.0216587,-0.1099,-0.232076,0.0119214,-0.259819,0.341117,0.318911,0.204998,0.0532687,-0.00465194,-0.212984,-0.0763752,0.39092,-0.393875,-0.244726,-0.36212,0.307188,0.0942533,0.152289
316.475,0.0163496,-0.101716,-0.229343,0.00933446,-0.242243,0.347524,0.315489,0.214677,0.0505218,-0.0025594,-0.207889,-0.0758092,0.394591,-0.400437,-0.256989,-0.375466,0.300927,0.104494,0.138543
318.336,0.0210336,-0.0965533,-0.201848,0.00981214,-0.250725,0.330312,0.316308,0.208915,0.057363,-0.0118759,-0.229046,-0.0795611,0.394653,-0.390624,-0.256091,-0.379336,0.296782,0.0953161,0.165167
317.365,0.0038166,-0.101506,-0.20312,0.0168454,-0.278079,0.334687,0.319179,0.209084,0.0463542,-0.00709259,-0.223833,-0.0720067,0.383529,-0.358122,-0.272183,-0.353336,0.284861,0.104409,0.166514
315.682,0.0366191,-0.097844,-0.223296,0.010178,-0.299066,0.331309,0.29944,0.22381,0.0544944,-0.0077726,-0.209335,-0.0589776,0.396741,-0.349079,-0.289308,-0.329682,0.288857,0.0858916,0.137021
315.098,0.0462328,-0.110776,-0.226483,0.00918626,-0.291663,0.32907,0.293106,0.206861,0.0560983,0.0118167,-0.207586,-0.0559541,0.402506,-0.343425,-0.295122,-0.348397,0.279076,0.0892647,0.156189
315.743,0.0363553,-0.147689,-0.238738,0.0314065,-0.294197,0.330352,0.289085,0.209598,0.0652027,0.00947305,-0.194488,-0.0549004,0.402249,-0.344334,-0.297629,-0.363023,0.274981,0.0932938,0.193003
316.113,0.0356926,-0.110747,-0.243449,0.0141484,-0.313239,0.323632,0.28949,0.21214,0.0673117,0.026718,-0.192694,-0.050837,0.396435,-0.330212,-0.304749,-0.366884,0.282507,0.0788348,0.185903
312.679,0.0323684,-0.132235,-0.282147,0.0128155,-0.326425,0.350395,0.290418,0.19363,0.0668168,0.0233688,-0.175262,-0.0455259,0.409781,-0.317884,-0.284729,-0.368951,0.261488,0.0877441,0.204333
314.581,0.0382979,-0.124203,-0.268634,0.00464167,-0.340898,0.357451,0.273472,0.179855,0.0828515,0.0231768,-0.175369,-0.0370353,0.421048,-0.31558,-0.293581,-0.35945,0.272028,0.0756632,0.186265
316.535,0.0667838,-0.143886,-0.263707,-0.00730178,-0.334386,0.365336,0.289199,0.174483,0.0763606,0.0223272,-0.16742,-0.0267575,0.42022,-0.314291,-0.291605,-0.378996,0.278608,0.0574389,0.177594
318.252,0.0650293,-0.136996,-0.302336,-0.0303822,-0.32776,0.384311,0.29916,0.177048,0.0705421,0.0159734,-0.179318,-0.0226525,0.438462,-0.315165,-0.279759,-0.395445,0.272321,0.0702406,0.196725
319.609,0.0919851,-0.14406,-0.313664,-0.0355162,-0.326616,0.389895,0.300624,0.17116,0.0656102,0.0163946,-0.166762,-0.0190021,0.429425,-0.314658,-0.273006,-0.396968,0.259731,0.0767213,0.188707
320.973,0.0771566,-0.145417,-0.338235,-0.0478293,-0.313392,0.393411,0.323858,0.17147,0.0695782,0.010739,-0.160696,-0.0275178,0.418692,-0.312413,-0.273168,-0.3894,0.26605,0.0855113,0.191603
324.131,0.0706135,-0.128831,-0.330644,-0.06651,-0.30703,0.390161,0.32131,0.168307,0.0692021,0.0152804,-0.166173,-0.0204659,0.422484,-0.320705,-0.274813,-0.388956,0.270562,0.073041,0.203166
323.995,0.0644154,-0.130496,-0.329771,-0.0770908,-0.306998,0.393814,0.322544,0.174295,0.0756189,0.0197633,-0.166928,-0.0222234,0.424772,-0.318656,-0.276384,-0.387264,0.265593,0.0740749,0.200921
324.621,0.0584473,-0.138299,-0.323566,-0.0706539,-0.314897,0.404112,0.328706,0.16994,0.0803403,0.0313465,-0.169387,-0.0123743,0.426137,-0.317065,-0.288801,-0.395441,0.25238,0.0794093,0.199665
327.381,0.0610548,-0.13344,-0.319366,-0.0623751,-0.31644,0.397784,0.325077,0.161646,0.072916,0.0260236,-0.164133,-0.00822856,0.415616,-0.320094,-0.286923,-0.382241,0.255061,0.0804138,0.197648
328.202,0.0275221,-0.126527,-0.317817,-0.0629986,-0.311712,0.393078,0.324018,0.174643,0.089716,-0.00915442,-0.167446,-0.00381392,0.424604,-0.284546,-0.297348,-0.38064,0.254454,0.0630902,0.210878
326.773,0.00895953,-0.119653,-0.313474,-0.0735125,-0.288186,0.38867,0.334559,0.183913,0.094235,0.0150189,-0.173422,-0.00451786,0.417063,-0.266942,-0.309057,-0.374184,0.253739,0.0522893,0.174504
324.493,0.0190612,-0.141935,-0.315654,-0.0725212,-0.285132,0.403921,0.340545,0.191174,0.0964508,0.0114389,-0.182055,-0.00739318,0.409193,-0.266761,-0.308821,-0.378987,0.253469,0.0692448,0.164761
323.692,0.018509,-0.144017,-0.325369,-0.0679055,-0.277765,0.400621,0.33675,0.202134,0.0976017,0.014565,-0.189838,-0.0146478,0.4111,-0.25858,-0.301124,-0.372199,0.249491,0.0635307,0.157142
324.537,-0.00821589,-0.152268,-0.308789,-0.0537441,-0.265326,0.400877,0.349207,0.191055,0.101945,0.00952224,-0.192304,-0.0239523,0.415866,-0.254972,-0.307486,-0.376386,0.247152,0.0638041,0.164014
318.739,0.000879789,-0.165712,-0.294373,-0.0564757,-0.247746,0.391877,0.353778,0.209378,0.108389,0.005069,-0.191358,-0.0307961,0.418175,-0.242174,-0.331902,-0.376734,0.257668,0.0566625,0.135395
320.849,0.0103346,-0.144965,-0.284584,-0.049858,-0.22295,0.386444,0.330304,0.21312,0.098588,0.00962252,-0.201562,-0.0289646,0.409326,-0.256955,-0.333731,-0.377774,0.257668,0.0598313,0.126104
316.54,0.00272555,-0.136251,-0.297195,-0.0511015,-0.239574,0.381768,0.337941,0.205372,0.0937476,0.0110581,-0.214533,-0.0235958,0.404839,-0.269654,-0.329701,-0.364979,0.25488,0.0905808,0.143672
319.643,-0.00561838,-0.128177,-0.298008,-0.0570808,-0.230471,0.375645,0.331316,0.20176,0.0945779,0.015488,-0.220059,-0.0300642,0.412504,-0.26365,-0.328408,-0.37116,0.259161,0.0895659,0.15268
317.787,-0.0334387,-0.137929,-0.289344,-0.0773811,-0.225294,0.381116,0.355303,0.219632,0.0955925,0.0114577,-0.236787,-0.0186745,0.416888,-0.264731,-0.301303,-0.363702,0.263386,0.0800764,0.125132
